Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
753778,Baseball - Adults,02/16/2024 08:00:00 AM,02/16/2024 03:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Baseball-03,,N/A,"04,","18,"
743547,Tennis,02/16/2024 08:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Adult,Queens,"Astoria Park: Tennis-13 ,Crocheron Park: Tennis-06 ,Kissena Park: Tennis-12 ,Flushing Fields: Tennis-01 ,Juniper Valley Park: Juniper Playground-Tennis-02",,N/A,"05, 07, 1, 11,","104, 109, 111, 114,"
745109,Soccer - Non Regulation,02/16/2024 09:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Joseph Austin Playground: Soccer-01,,N/A,"08,","107,"
744601,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
741618,Soccer -Regulation,02/15/2024 04:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
724725,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 06:00:00 PM,Parks Department,Sport - Youth,Staten Island,Markham Playground: Multi Purpose Play Area-01,,N/A,"01,","120,"
741298,Baseball - 12 and Under (Little League),02/16/2024 10:00:00 AM,02/16/2024 05:00:00 PM,Parks Department,Sport - Adult,Brooklyn,"Scarangella Park: Baseball-01 ,Scarangella Park: Softball Field-02",,N/A,"13,","60,"
740914,Soccer - Non Regulation,02/15/2024 05:00:00 PM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,Markham Playground: Multi Purpose Play Area-01,,N/A,"01,","120,"
744667,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
747914,Soccer - Non Regulation,02/15/2024 03:30:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Crotona Park: Soccer-02,,N/A,"3,","42,"
740841,Soccer -Regulation,02/16/2024 08:00:00 AM,02/16/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
748691,Softball (Little league),02/15/2024 03:00:00 PM,02/15/2024 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Baruch Playground: Softball-01,,N/A,"03,","7,"
752053,Crown Heights Farmstand Friday,02/16/2024 09:00:00 AM,02/16/2024 04:00:00 PM,Street Activity Permit Office,Farmers Market,Brooklyn,NOSTRAND AVENUE between CARROLL STREET and CROWN STREET,West,Sidewalk and Curb Lane Closure,"9,","71,"
746739,Soccer - Non Regulation,02/16/2024 10:00:00 AM,02/16/2024 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Robert Moses Playground: Soccer-01,,N/A,"06,","17,"
741460,Soccer - Non Regulation,02/15/2024 08:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
745527,Soccer - Non Regulation,02/15/2024 03:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
740586,Lawn Closure - Greywacke Lawn,02/16/2024 12:01:00 AM,02/16/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: Graywacke Arch Lawn,,N/A,"64,","22,"
741648,Soccer - Non Regulation,02/15/2024 08:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
746698,Soccer -Regulation,02/16/2024 08:00:00 AM,02/16/2024 09:00:00 AM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
679798,Landscape closed for season,02/16/2024 12:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dana Discovery Center Lawn,,N/A,"64,","22,"
745387,Track and Field,02/16/2024 08:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
745079,Soccer - Non Regulation,02/16/2024 10:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
742004,Soccer - Non Regulation,02/15/2024 05:00:00 PM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Queens,Frank Principe Park / Maurice Park: Soccer-03,,N/A,"5,","104,"
745208,Miscellaneous,02/15/2024 06:00:00 PM,02/15/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,Fairview Park: Multi-Purpose Field-01,,N/A,"3,","123,"
739842,Lawn closure - Cedar Hill Bowl,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
740978,Closed for the season - Billy Johnson,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Johnson Playground Lawns,,N/A,"64,","22,"
748094,Soccer - Non Regulation,02/16/2024 08:30:00 AM,02/16/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Dean Playground: Soccer-01 ,McLaughlin Park: Soccer-01",,N/A,"02, 08,","78, 84,"
741459,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
750429,Soccer -Regulation,02/15/2024 04:00:00 PM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Manhattan,Pier 42: Soccer-01,,N/A,"3,","7,"
740825,Soccer - Non Regulation,02/16/2024 09:00:00 AM,02/16/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75",,N/A,"11,","25,"
740579,Lawn closures - Dana Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dana Discovery Center Lawn,,N/A,"64,","22,"
746317,Soccer - Non Regulation,02/15/2024 02:30:00 PM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Bronx,St. James Park: Soccer-01,,N/A,"07,","52,"
679808,Landscape closed for season date,02/16/2024 12:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,N/A,"8,","19,"
744866,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 07:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Parade Ground: Soccer-11 ,Parade Ground: Football-09A",,N/A,"14,","70,"
741181,Miscellaneous,02/16/2024 01:00:00 AM,02/16/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Fort Hamilton Athletic Field (Ft. Hamilton HS): Baseball-01 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Softball-02 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Football-01 ,Fort Hamilton Athletic Field (Ft. Hamilton HS): Track-01",,N/A,"10,","68,"
689170,Miscellaneous,02/16/2024 10:00:00 AM,02/16/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Newtown Barge Playground: Softball -01   (8 y/o and younger only) ,Newtown Barge Playground: Soccer -01   (8 y/o and younger only)  ,Newtown Barge Playground: Soccer -02  ( 8 y/o and younger only)",,N/A,"01, 1,","94,"
741930,Soccer - Non Regulation,02/15/2024 04:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
745992,Soccer -Regulation,02/16/2024 10:00:00 AM,02/16/2024 02:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
739687,Lawn Closure East Meadow,02/16/2024 12:01:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East Meadow ,Central Park: East Meadow North Lawn ,Central Park: East Meadow Picnic Zone ,Central Park: Lawn Outside Bendheim Playground",,N/A,"64,","22,"
748271,Outdoor Learning - PS 184,02/16/2024 07:30:00 AM,02/16/2024 02:30:00 PM,Parks Department,Special Event,Queens,Playground Twenty One: Playground Twenty One,,N/A,"7,","109,"
745050,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Youth,Queens,Highland Park: Soccer-01,,N/A,"05,","75,"
745806,NYRR Open Run at Flushing Meadows-Corona Park,02/15/2024 06:00:00 PM,02/15/2024 09:00:00 PM,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Flushing Meadows Corona Park,,N/A,"3, 4, 6, 7, 8,","110,"
755987,Football - Youth,02/15/2024 11:00:00 AM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
754535,Model Aircraft Flying Field,02/16/2024 07:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field,,N/A,"2,","122,"
751686,97 Street Greenmarket Friday,02/16/2024 08:00:00 AM,02/16/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,North,Sidewalk and Curb Lane Closure,"7,","24,"
745674,Soccer - Non Regulation,02/15/2024 04:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,P.O. Reinaldo Salgado Playground (PS 309): Football-01,,N/A,"03,","81,"
746729,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 06:00:00 PM,Parks Department,Sport - Youth,Queens,"Flushing Meadows Corona Park: Soccer-03 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-02",,N/A,"81,","110,"
744637,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
739850,Lawn closure - Lawn behind the MET,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,N/A,"64,","22,"
739785,Lawn closure - East 102 Clay Oval,02/16/2024 12:01:00 AM,02/16/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval,,N/A,"64,","22,"
746595,Hockey,02/16/2024 09:00:00 AM,02/16/2024 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Rappaport Playground: Hockey-01,,N/A,"12,","66,"
740934,Football Ã¢â¬â Flag Football,02/15/2024 02:00:00 PM,02/15/2024 06:30:00 PM,Parks Department,Sport - Youth,Staten Island,Bloomingdale Park: Soccer-01,,N/A,"03,","123,"
747998,Miscellaneous,02/16/2024 08:00:00 AM,02/16/2024 03:00:00 PM,Parks Department,Sport - Youth,Bronx,Colgate Close: Basketball-01,,N/A,"09,","43,"
745014,Soccer -Regulation,02/15/2024 04:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"De Witt Clinton Park: Soccer-01 ,Harlem River Park: Football/Soccer-01 ,James J Walker Park: Soccer-01 ,Riverside Park: 107th/108th St-Soccer-01 E",,N/A,"04, 07, 11, 2,","18, 24, 25, 6,"
739847,Lawn Closure - Mineral Springs,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,N/A,"64,","22,"
758215,Soccer -Regulation,02/11/2024 06:00:00 PM,02/11/2024 07:30:00 PM,Parks Department,Sport - Adult,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
751967,Outdoor Learning,02/16/2024 07:00:00 AM,02/16/2024 03:00:00 PM,Parks Department,Special Event,Queens,Hinton Park: Hinton Park,,N/A,"3,","115,"
748442,Hockey,02/16/2024 09:00:00 AM,02/16/2024 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
750217,Miscellaneous,02/16/2024 08:00:00 AM,02/16/2024 05:00:00 PM,Parks Department,Sport - Adult,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
747825,Soccer - Non Regulation,02/15/2024 03:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,Ferry Point Park: Soccer-01,,N/A,"10,","45,"
745144,Soccer - Non Regulation,02/15/2024 04:00:00 PM,02/15/2024 07:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
741650,Soccer - Non Regulation,02/15/2024 02:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Harlem River Park: Football/Soccer-01 ,Highbridge Park: Soccer-01 ,Wagner Playground: Soccer-01 ,Sara D. Roosevelt Park: Canal Street Mini Field-Soccer-01",,N/A,"03, 11, 12,","25, 33, 5,"
741984,Soccer - Non Regulation,02/15/2024 07:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
751264,Soccer -Regulation,02/16/2024 10:00:00 AM,02/16/2024 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Riverside Park: 107th/108th St-Soccer-01 E ,Riverside Park: 103rd St-Soccer-02 D",,N/A,"07,","24,"
746669,Miscellaneous,02/15/2024 06:00:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
745118,Soccer - Non Regulation,02/15/2024 03:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Van Cortlandt Park: Stadium-Soccer-08,,N/A,"26,","50,"
742184,Soccer -Regulation,02/16/2024 07:00:00 AM,02/16/2024 10:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-90 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: Soccer-10 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Soccer-10",,N/A,"11,","25,"
745090,Soccer - Non Regulation,02/15/2024 04:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
741662,Lawn closure - Great Hill Oval,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: Great Hill Oval ,Central Park: Great Hill North ,Central Park: Great Hill South",,N/A,"64,","22,"
742441,Miscellaneous,02/15/2024 04:00:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Bronx,Macombs Dam Park: Soccer-01,,N/A,"04,","44,"
740578,Lawn Closure - Diary Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn,,N/A,"64,","22,"
740838,Soccer - Non Regulation,02/15/2024 01:00:00 PM,02/15/2024 09:00:00 PM,Parks Department,Sport - Youth,Staten Island,"Bloomingdale Park: Youth Soccer-01 ,Freshkills Park: Owl Hollow-Soccer-3",,N/A,"03,","123,"
746105,Soccer -Regulation,02/16/2024 08:00:00 AM,02/16/2024 08:30:00 AM,Parks Department,Sport - Youth,Manhattan,"Pier 42: Soccer-01 ,James J Walker Park: Soccer-01",,N/A,"2, 3,","6, 7,"
744934,Soccer - Non Regulation,02/15/2024 03:00:00 PM,02/15/2024 06:30:00 PM,Parks Department,Sport - Youth,Manhattan,Robert Moses Playground: Soccer-01,,N/A,"06,","17,"
746175,OUTDOOR LEARNING,02/16/2024 09:00:00 AM,02/16/2024 02:00:00 PM,Parks Department,Special Event,Brooklyn,Seth Low Playground: Multi Purpose Play Area 02,,N/A,"11,","62,"
739793,Lawn closure - Cherry Hill,02/16/2024 12:00:00 AM,02/16/2024 01:00:00 AM,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,N/A,"64,","22,"
679806,Landscape closed for season date,02/16/2024 12:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,N/A,"64,","22,"
756167,Lawn Closures,02/16/2024 12:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,"Madison Square Park: Center Lawn   ,Madison Square Park: Cherry Lawn ,Madison Square Park: Dogwood / 25th St Lawn North ,Madison Square Park: Elm Lawn ,Madison Square Park: Farragut Lawn ,Madison Square Park: Magnolia Lawn ,Madison Square Park: Sol Lewitt / 25th St Lawn South ,Madison Square Park: Veterans Lawn",,N/A,"5,","13,"
739345,aftercare,02/15/2024 03:00:00 PM,02/15/2024 05:00:00 PM,Parks Department,Special Event,Staten Island,"Naples Playground: Basketball-01 ,Naples Playground: Basketball-02 ,Naples Playground: Handball-01 ,Naples Playground: Handball-03 ,Naples Playground: Handball-02 ,Naples Playground: Handball-04",,N/A,"02,","122,"
750260,Football Ã¢â¬â Flag Football,02/15/2024 03:30:00 PM,02/15/2024 05:00:00 PM,Parks Department,Sport - Youth,Staten Island,Cpl. Thompson Park: Soccer-01,,N/A,"01,","120,"
739788,Lawn closure - Pond Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: The Pond Lawns,,N/A,"64,","22,"
740581,Lawn closure - Diana Ross Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,N/A,"64,","22,"
739792,Lawn closure - East Green,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,N/A,"8,","19,"
751685,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
748554,MAYORS LAWN CLOSURE,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Carl Schurz Park: Oval (Mayor's) Lawn,,N/A,"8,","19,"
739795,Lawn closure - North of Levin Playground Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,N/A,"64,","22,"
758014,Soccer -Regulation,01/21/2024 05:30:00 PM,01/21/2024 07:30:00 PM,Parks Department,Sport - Adult,Staten Island,Freshkills Park: Owl Hollow-Soccer-4,,N/A,"03,","123,"
736010,Temporary Full Closure,02/15/2024 04:30:00 PM,02/15/2024 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
679780,Lawn closed for season,02/16/2024 12:00:00 AM,02/16/2024 11:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Lawn North of Levin Playground,,N/A,"64,","22,"
693864,Community Time,02/16/2024 08:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Maria Hernandez Park-Softball-01,,N/A,"04,","83,"
753169,Outdoor Recess- Outdoor learning Initiative,02/16/2024 10:00:00 AM,02/16/2024 03:00:00 PM,Parks Department,Special Event,Queens,Playground Ninety: Playground Ninety - Lawn,,N/A,"3,","115,"
740944,Miscellaneous,02/15/2024 01:00:00 PM,02/15/2024 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Manhattan Beach Park: Softball-01,,N/A,"15,","61,"
751450,Miscellaneous,02/15/2024 10:30:00 AM,02/15/2024 12:30:00 PM,Parks Department,Sport - Youth,Bronx,Walton Park: Basketball-01,,N/A,"05,","46,"
745251,Miscellaneous,02/16/2024 09:00:00 AM,02/16/2024 02:00:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
749124,Soccer - Non Regulation,02/15/2024 04:30:00 PM,02/15/2024 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
751000,Soccer - Non Regulation,02/15/2024 03:30:00 PM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,"Sunset Park: Soccer-01A ,Sunset Park: Soccer-01B",,N/A,"07,","72,"
745082,Soccer - Non Regulation,02/16/2024 08:00:00 AM,02/16/2024 09:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74",,N/A,"11,","25,"
741665,Lawn closure - Dene Lawn,02/16/2024 12:00:00 AM,02/16/2024 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Dene Lawn,,N/A,"64,","22,"
742223,Soccer -Regulation,02/15/2024 12:00:00 PM,02/15/2024 09:30:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Sunken Garden Fields-Soccer-90",,N/A,"11,","25,"
757111,Basketball,02/15/2024 03:00:00 PM,02/15/2024 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,JHS 51 JOP: Basketball-04,,N/A,"06,","78,"
744897,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl - Soccer/Football-01,,N/A,"10,","68,"
745179,Soccer - Non Regulation,02/15/2024 12:30:00 PM,02/15/2024 02:30:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"2,","6,"
741484,Soccer - Non Regulation,02/15/2024 06:00:00 PM,02/15/2024 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bushwick Inlet Park: Soccer-01,,N/A,"01,","94,"
747983,Kickball,02/16/2024 08:00:00 AM,02/16/2024 03:30:00 PM,Parks Department,Sport - Youth,Bronx,Marble Hill Playground: Multi Purpose Play Area-01,,N/A,"08,","50,"
746673,Miscellaneous,02/16/2024 08:00:00 AM,02/16/2024 08:00:00 PM,Parks Department,Sport - Youth,Bronx,"Patterson Playground: Softball-01 ,Reverend T. Wendell Foster Park: Soccer-01 ,Reverend T. Wendell Foster Park: Soccer-02",,N/A,"01, 04,","40, 44,"
